date,plot,rotation,VWC_5,VWC_25,VWC_55,VWC_85,,
2/19/2020,P3,Diverse,0.210925403,0.257084748,,,,
2/19/2020,P4,Diverse,0.182353575,0.2902226,,,,
2/20/2020,P1,Conventional,0.190875221,0.269772761,,,,
2/20/2020,P2,Conventional,0.198990053,0.262319703,,,,
2/20/2020,P3,Diverse,0.211863335,0.257207306,,,,
2/20/2020,P4,Diverse,0.183409351,0.290994564,,,,
2/21/2020,P1,Conventional,0.183341247,0.268855048,,,,
2/21/2020,P2,Conventional,0.185432059,0.260455375,,,,
2/21/2020,P3,Diverse,0.200284008,0.256998857,,,,
2/21/2020,P4,Diverse,0.170435265,0.290787421,,,,
2/22/2020,P1,Conventional,0.175871624,0.267678215,,,,
2/22/2020,P2,Conventional,0.172778246,0.258975447,,,,
2/22/2020,P3,Diverse,0.190505332,0.256501678,,,,
2/22/2020,P4,Diverse,0.161077475,0.289615352,,,,
2/23/2020,P1,Conventional,0.176492619,0.267088526,,,,
2/23/2020,P2,Conventional,0.169713039,0.258232874,,,,
2/23/2020,P3,Diverse,0.189582793,0.255780074,,,,
2/23/2020,P4,Diverse,0.160027904,0.288700417,,,,
2/24/2020,P1,Conventional,0.180425942,0.267106633,,,,
2/24/2020,P2,Conventional,0.17149149,0.257993612,,,,
2/24/2020,P3,Diverse,0.187910051,0.255554371,,,,
2/24/2020,P4,Diverse,0.164555103,0.288236792,,,,
2/25/2020,P1,Conventional,0.185415733,0.267888408,,,,
2/25/2020,P2,Conventional,0.175822189,0.258107973,,,,
2/25/2020,P3,Diverse,0.194427754,0.255559601,,,,
2/25/2020,P4,Diverse,0.171580105,0.288376929,,,,
2/26/2020,P1,Conventional,0.190038755,0.268720293,,,,
2/26/2020,P2,Conventional,0.182989186,0.258594063,,,,
2/26/2020,P3,Diverse,0.202388246,0.256159598,,,,
2/26/2020,P4,Diverse,0.178399255,0.288818549,,,,
2/27/2020,P1,Conventional,0.193494721,0.269437783,,,,
2/27/2020,P2,Conventional,0.19014314,0.259616886,,,,
2/27/2020,P3,Diverse,0.209345047,0.256608362,,,,
2/27/2020,P4,Diverse,0.184463688,0.289842101,,,,
2/28/2020,P1,Conventional,0.193919135,0.269905516,,,,
2/28/2020,P2,Conventional,0.193141833,0.260718437,,,,
2/28/2020,P3,Diverse,0.212714955,0.256813515,,,,
2/28/2020,P4,Diverse,0.188784176,0.291196346,,,,
2/29/2020,P1,Conventional,0.190870184,0.269657177,,,,
2/29/2020,P2,Conventional,0.190974707,0.260980915,,,,
2/29/2020,P3,Diverse,0.212333394,0.257382455,,,,
2/29/2020,P4,Diverse,0.186512439,0.291836181,,,,
3/1/2020,P1,Conventional,0.184322204,0.26894049,,,,
3/1/2020,P2,Conventional,0.182697093,0.260137908,,,,
3/1/2020,P3,Diverse,0.210638617,0.257627842,,,,
3/1/2020,P4,Diverse,0.17550716,0.291175207,,,,
3/2/2020,P1,Conventional,0.180201452,0.268179766,,,,
3/2/2020,P2,Conventional,0.189942142,0.259437091,,,,
3/2/2020,P3,Diverse,0.208328712,0.260253698,,,,
3/2/2020,P4,Diverse,0.170635925,0.291462718,,,,
3/3/2020,P1,Conventional,0.191411562,0.270932712,,,,
3/3/2020,P2,Conventional,0.21703833,0.262496196,,,,
3/3/2020,P3,Diverse,0.220023992,0.263466959,,,,
3/3/2020,P4,Diverse,0.189831976,0.295804691,,,,
3/4/2020,P1,Conventional,0.205949064,0.275626431,,,,
3/4/2020,P2,Conventional,0.22148003,0.270974999,,,,
3/4/2020,P3,Diverse,0.230478438,0.265736282,,,,
3/4/2020,P4,Diverse,0.211674085,0.302388694,,,,
3/5/2020,P1,Conventional,0.209603822,0.277064428,,,,
3/5/2020,P2,Conventional,0.224155135,0.274028366,,,,
3/5/2020,P3,Diverse,0.233395368,0.266331314,,,,
3/5/2020,P4,Diverse,0.221454382,0.30506619,,,,
3/6/2020,P1,Conventional,0.211066195,0.278983585,,,,
3/6/2020,P2,Conventional,0.223397844,0.276657536,,,,
3/6/2020,P3,Diverse,0.232465933,0.265467839,,,,
3/6/2020,P4,Diverse,0.22432098,0.305672844,,,,
3/7/2020,P1,Conventional,0.208287163,0.27840445,,,,
3/7/2020,P2,Conventional,0.218089863,0.275361514,,,,
3/7/2020,P3,Diverse,0.23098682,0.263942477,,,,
3/7/2020,P4,Diverse,0.22111298,0.303134903,,,,
3/8/2020,P1,Conventional,0.210677396,0.280243496,,,,
3/8/2020,P2,Conventional,0.225879679,0.278221605,,,,
3/8/2020,P3,Diverse,0.234529821,0.266870059,,,,
3/8/2020,P4,Diverse,0.226084762,0.30594246,,,,
3/9/2020,P1,Conventional,0.285283106,0.314271006,,,,
3/9/2020,P2,Conventional,0.322017774,0.31208691,,,,
3/9/2020,P3,Diverse,0.290254432,0.292685132,,,,
3/9/2020,P4,Diverse,0.269912795,0.333161858,,,,
3/10/2020,P1,Conventional,0.372414748,0.334376455,,,,
3/10/2020,P2,Conventional,0.421994176,0.335564543,,,,
3/10/2020,P3,Diverse,0.357486999,0.316132862,,,,
3/10/2020,P4,Diverse,0.367773507,0.358982823,,,,
3/11/2020,P1,Conventional,0.304746389,0.320583878,,,,
3/11/2020,P2,Conventional,0.309054044,0.335891212,,,,
3/11/2020,P3,Diverse,0.346122537,0.316136328,,,,
3/11/2020,P4,Diverse,0.298971124,0.359922882,,,,
3/12/2020,P1,Conventional,0.283413863,0.308078822,,,,
3/12/2020,P2,Conventional,0.273245226,0.331162407,,,,
3/12/2020,P3,Diverse,0.322636286,0.298193493,,,,
3/12/2020,P4,Diverse,0.242536482,0.343002203,,,,
3/13/2020,P1,Conventional,0.286838484,0.309365297,,,,
3/13/2020,P2,Conventional,0.271303405,0.326792165,,,,
3/13/2020,P3,Diverse,0.313718842,0.299023455,,,,
3/13/2020,P4,Diverse,0.24279593,0.322308022,,,,
3/14/2020,P1,Conventional,0.227052183,0.290664142,,,,
3/14/2020,P2,Conventional,0.237343352,0.298351521,,,,
3/14/2020,P3,Diverse,0.259482357,0.271960987,,,,
3/14/2020,P4,Diverse,0.210652632,0.306560085,,,,
3/15/2020,P1,Conventional,0.211933437,0.284473571,,,,
3/15/2020,P2,Conventional,0.218253168,0.28719126,,,,
3/15/2020,P3,Diverse,0.234569038,0.26718394,,,,
3/15/2020,P4,Diverse,0.200453721,0.301912534,,,,
3/16/2020,P1,Conventional,0.194303869,0.281321687,,,,
3/16/2020,P2,Conventional,0.203085658,0.281563342,,,,
3/16/2020,P3,Diverse,0.215579797,0.265420268,,,,
3/16/2020,P4,Diverse,0.182874021,0.299274153,,,,
3/17/2020,P1,Conventional,0.210273954,0.280943394,,,,
3/17/2020,P2,Conventional,0.215144922,0.28091839,,,,
3/17/2020,P3,Diverse,0.228729792,0.265980223,,,,
3/17/2020,P4,Diverse,0.196068727,0.29859725,,,,
3/18/2020,P1,Conventional,0.190094246,0.278982076,,,,
3/18/2020,P2,Conventional,0.1980327,0.277311833,,,,
3/18/2020,P3,Diverse,0.211224737,0.264114569,,,,
3/18/2020,P4,Diverse,0.182500954,0.297563304,,,,
3/19/2020,P1,Conventional,0.20110292,0.278534091,,,,
3/19/2020,P2,Conventional,0.204784173,0.276055804,,,,
3/19/2020,P3,Diverse,0.219184011,0.263998279,,,,
3/19/2020,P4,Diverse,0.188727417,0.297346085,,,,
3/20/2020,P1,Conventional,0.236200367,0.293277061,,,,
3/20/2020,P2,Conventional,0.239759643,0.290180272,,,,
3/20/2020,P3,Diverse,0.255221234,0.275402695,,,,
3/20/2020,P4,Diverse,0.233218277,0.312672519,,,,
3/21/2020,P1,Conventional,0.195613847,0.284809413,,,,
3/21/2020,P2,Conventional,0.198269001,0.283162187,,,,
3/21/2020,P3,Diverse,0.21432166,0.27014439,,,,
3/21/2020,P4,Diverse,0.200245119,0.306635791,,,,
3/22/2020,P1,Conventional,0.172137632,0.27983925,,,,
3/22/2020,P2,Conventional,0.179999971,0.276813189,,,,
3/22/2020,P3,Diverse,0.191956677,0.265840991,,,,
3/22/2020,P4,Diverse,0.179485489,0.300536181,,,,
3/23/2020,P1,Conventional,0.18632914,0.277916451,,,,
3/23/2020,P2,Conventional,0.196139979,0.274578817,,,,
3/23/2020,P3,Diverse,0.204986366,0.263740094,,,,
3/23/2020,P4,Diverse,0.193166221,0.297364834,,,,
3/24/2020,P1,Conventional,0.215791442,0.280569095,,,,
3/24/2020,P2,Conventional,0.217490444,0.277343546,,,,
3/24/2020,P3,Diverse,0.234944305,0.26573996,,,,
3/24/2020,P4,Diverse,0.221598025,0.300391633,,,,
3/25/2020,P1,Conventional,0.20723217,0.281601881,,,,
3/25/2020,P2,Conventional,0.210009229,0.277777367,,,,
3/25/2020,P3,Diverse,0.225618813,0.267294068,,,,
3/25/2020,P4,Diverse,0.212441583,0.30412418,,,,
3/26/2020,P1,Conventional,0.204274553,0.281448683,,,,
3/26/2020,P2,Conventional,0.208588307,0.277145092,,,,
3/26/2020,P3,Diverse,0.221721932,0.267593129,,,,
3/26/2020,P4,Diverse,0.208014234,0.303956917,,,,
3/27/2020,P1,Conventional,0.203240002,0.281429572,,,,
3/27/2020,P2,Conventional,0.210657123,0.276544057,,,,
3/27/2020,P3,Diverse,0.221596626,0.268108494,,,,
3/27/2020,P4,Diverse,0.207203591,0.304573047,,,,
3/28/2020,P1,Conventional,0.2053167,0.281530696,,,,
3/28/2020,P2,Conventional,0.21329988,0.276271211,,,,
3/28/2020,P3,Diverse,0.220233637,0.268818986,,,,
3/28/2020,P4,Diverse,0.206076263,0.305192562,,,,
3/29/2020,P1,Conventional,0.286182218,0.311663308,,,,
3/29/2020,P2,Conventional,0.285383141,0.31226781,,,,
3/29/2020,P3,Diverse,0.306081586,0.30453319,,,,
3/29/2020,P4,Diverse,0.252522722,0.340143245,,,,
3/30/2020,P1,Conventional,0.277132719,0.311022932,,,,
3/30/2020,P2,Conventional,0.269945735,0.322898829,,,,
3/30/2020,P3,Diverse,0.286928673,0.297947809,,,,
3/30/2020,P4,Diverse,0.244051956,0.331221295,,,,
3/31/2020,P1,Conventional,0.251253888,0.306322489,,,,
3/31/2020,P2,Conventional,0.250738437,0.305161162,,,,
3/31/2020,P3,Diverse,0.261071921,0.278449731,,,,
3/31/2020,P4,Diverse,0.238276524,0.316637755,,,,
4/1/2020,P1,Conventional,0.242660941,0.296126277,,,,
4/1/2020,P2,Conventional,0.244662612,0.297728997,,,,
4/1/2020,P3,Diverse,0.253520647,0.276602683,,,,
4/1/2020,P4,Diverse,0.235964335,0.315940168,,,,
4/2/2020,P1,Conventional,0.227783541,0.289334316,,,,
4/2/2020,P2,Conventional,0.23079174,0.288082511,,,,
4/2/2020,P3,Diverse,0.236829788,0.274073704,,,,
4/2/2020,P4,Diverse,0.218395933,0.311888871,,,,
4/3/2020,P1,Conventional,0.2137335,0.286100851,,,,
4/3/2020,P2,Conventional,0.221215562,0.282821958,,,,
4/3/2020,P3,Diverse,0.224736113,0.272488283,,,,
4/3/2020,P4,Diverse,0.206655291,0.309184658,,,,
4/4/2020,P1,Conventional,0.211393042,0.285681609,,,,
4/4/2020,P2,Conventional,0.219621374,0.281032036,,,,
4/4/2020,P3,Diverse,0.221689939,0.273072804,,,,
4/4/2020,P4,Diverse,0.203322085,0.309901263,,,,
4/5/2020,P1,Conventional,0.20891818,0.285231209,,,,
4/5/2020,P2,Conventional,0.215709684,0.279782524,,,,
4/5/2020,P3,Diverse,0.216941714,0.273658048,,,,
4/5/2020,P4,Diverse,0.197860879,0.310153829,,,,
4/6/2020,P1,Conventional,0.198334815,0.282086183,,,,
4/6/2020,P2,Conventional,0.207738887,0.276373443,,,,
4/6/2020,P3,Diverse,0.208464574,0.27158098,,,,
4/6/2020,P4,Diverse,0.18983683,0.306967924,,,,
4/7/2020,P1,Conventional,0.195828,0.280955853,,,,
4/7/2020,P2,Conventional,0.205649714,0.274915805,,,,
4/7/2020,P3,Diverse,0.204679827,0.271245007,,,,
4/7/2020,P4,Diverse,0.186393306,0.306537757,,,,
4/8/2020,P1,Conventional,0.206259366,0.281104183,,,,
4/8/2020,P2,Conventional,0.21400927,0.274641429,,,,
4/8/2020,P3,Diverse,0.210961738,0.270925376,,,,
4/8/2020,P4,Diverse,0.192138988,0.305962488,,,,
4/9/2020,P1,Conventional,0.2366634,0.284508343,,,,
4/9/2020,P2,Conventional,0.240287579,0.277128576,,,,
4/9/2020,P3,Diverse,0.245033892,0.271821329,,,,
4/9/2020,P4,Diverse,0.226599564,0.306530115,,,,
4/10/2020,P1,Conventional,0.214084987,0.280948597,,,,
4/10/2020,P2,Conventional,0.217989085,0.274715517,,,,
4/10/2020,P3,Diverse,0.227616882,0.269385032,,,,
4/10/2020,P4,Diverse,0.208232578,0.303793026,,,,
4/11/2020,P1,Conventional,0.198294331,0.277478267,,,,
4/11/2020,P2,Conventional,0.203277358,0.271498228,,,,
4/11/2020,P3,Diverse,0.213144907,0.266985611,,,,
4/11/2020,P4,Diverse,0.19712636,0.301527225,,,,
4/12/2020,P1,Conventional,0.198479738,0.276739341,,,,
4/12/2020,P2,Conventional,0.203641037,0.270515478,,,,
4/12/2020,P3,Diverse,0.212779905,0.267055484,,,,
4/12/2020,P4,Diverse,0.196012388,0.301372239,,,,
4/13/2020,P1,Conventional,0.217820759,0.279329849,,,,
4/13/2020,P2,Conventional,0.217817432,0.272516655,,,,
4/13/2020,P3,Diverse,0.222318259,0.269739687,,,,
4/13/2020,P4,Diverse,0.205700726,0.305027816,,,,
4/14/2020,P1,Conventional,0.205012395,0.276933356,,,,
4/14/2020,P2,Conventional,0.206027702,0.270212487,,,,
4/14/2020,P3,Diverse,0.212803364,0.267093424,,,,
4/14/2020,P4,Diverse,0.198850937,0.301023286,,,,
4/15/2020,P1,Conventional,0.186826066,0.273660357,,,,
4/15/2020,P2,Conventional,0.19137184,0.267433319,,,,
4/15/2020,P3,Diverse,0.19974943,0.264698344,,,,
4/15/2020,P4,Diverse,0.18649152,0.297638438,,,,
4/16/2020,P1,Conventional,0.174747979,0.271243787,,,,
4/16/2020,P2,Conventional,0.182380901,0.265182106,,,,
4/16/2020,P3,Diverse,0.191366431,0.263093103,,,,
4/16/2020,P4,Diverse,0.177975043,0.295213058,,,,
4/17/2020,P1,Conventional,0.171142053,0.269659411,,,,
4/17/2020,P2,Conventional,0.180543988,0.26365214,,,,
4/17/2020,P3,Diverse,0.190194344,0.261827658,,,,
4/17/2020,P4,Diverse,0.177105378,0.294209874,,,,
4/18/2020,P1,Conventional,0.17410897,0.269990845,,,,
4/18/2020,P2,Conventional,0.183761452,0.263536889,,,,
4/18/2020,P3,Diverse,0.194268559,0.262733649,,,,
4/18/2020,P4,Diverse,0.182353414,0.295120143,,,,
4/19/2020,P1,Conventional,0.174751861,0.271129847,,,,
4/19/2020,P2,Conventional,0.184593792,0.264258488,,,,
4/19/2020,P3,Diverse,0.195901063,0.263947922,,,,
4/19/2020,P4,Diverse,0.183038713,0.297164803,,,,
4/20/2020,P1,Conventional,0.169796845,0.270431339,,,,
4/20/2020,P2,Conventional,0.180705461,0.263435333,,,,
4/20/2020,P3,Diverse,0.194737429,0.263420366,,,,
4/20/2020,P4,Diverse,0.181316362,0.29632225,,,,
4/21/2020,P1,Conventional,0.16961018,0.270402961,,,,
4/21/2020,P2,Conventional,0.18085658,0.263421459,,,,
4/21/2020,P3,Diverse,0.196294435,0.26382095,,,,
4/21/2020,P4,Diverse,0.180776797,0.297497515,,,,
4/22/2020,P1,Conventional,0.163687017,0.267816061,,,,
4/22/2020,P2,Conventional,0.176215786,0.26139688,,,,
4/22/2020,P3,Diverse,0.193902178,0.261519427,,,,
4/22/2020,P4,Diverse,0.178094544,0.294053502,,,,
4/23/2020,P1,Conventional,0.163290849,0.266891599,,,,
4/23/2020,P2,Conventional,0.178075795,0.260631005,,,,
4/23/2020,P3,Diverse,0.195720971,0.260838934,,,,
4/23/2020,P4,Diverse,0.179495473,0.29405896,,,,
4/24/2020,P1,Conventional,0.163164177,0.267112276,,,,
4/24/2020,P2,Conventional,0.179868983,0.260591049,,,,
4/24/2020,P3,Diverse,0.197303549,0.262033946,,,,
4/24/2020,P4,Diverse,0.181540335,0.295092089,,,,
4/25/2020,P1,Conventional,0.163476728,0.268056071,,,,
4/25/2020,P2,Conventional,0.180971714,0.261321461,,,,
4/25/2020,P3,Diverse,0.198642977,0.263220766,,,,
4/25/2020,P4,Diverse,0.183206002,0.297025878,,,,
4/26/2020,P1,Conventional,0.161468233,0.269129941,,,,
4/26/2020,P2,Conventional,0.179864868,0.26229551,,,,
4/26/2020,P3,Diverse,0.196245708,0.264849611,,,,
4/26/2020,P4,Diverse,0.18199647,0.298763268,,,,
4/27/2020,P1,Conventional,0.160833359,0.268417075,,,,
4/27/2020,P2,Conventional,0.180257527,0.261606397,,,,
4/27/2020,P3,Diverse,0.195030372,0.264260998,,,,
4/27/2020,P4,Diverse,0.181831979,0.297809649,,,,
4/28/2020,P1,Conventional,0.160497043,0.269639287,,,,
4/28/2020,P2,Conventional,0.18099924,0.262573722,,,,
4/28/2020,P3,Diverse,0.194185413,0.265296931,,,,
4/28/2020,P4,Diverse,0.181250174,0.299655704,,,,
4/29/2020,P1,Conventional,0.15942649,0.269296703,,,,
4/29/2020,P2,Conventional,0.181485539,0.261985964,,,,
4/29/2020,P3,Diverse,0.192706793,0.264845451,,,,
4/29/2020,P4,Diverse,0.178583289,0.298259905,,,,
4/30/2020,P1,Conventional,0.221437188,0.273729028,,,,
4/30/2020,P2,Conventional,0.23102228,0.263732948,,,,
4/30/2020,P3,Diverse,0.242044842,0.267307804,,,,
4/30/2020,P4,Diverse,0.232554454,0.301661849,,,,
5/1/2020,P1,Conventional,0.231779683,0.283714019,,,,
5/1/2020,P2,Conventional,0.239661577,0.271366911,,,,
5/1/2020,P3,Diverse,0.261777859,0.271252477,,,,
5/1/2020,P4,Diverse,0.24933485,0.310414464,,,,
5/2/2020,P1,Conventional,0.211760109,0.281817332,,,,
5/2/2020,P2,Conventional,0.220426029,0.270937277,,,,
5/2/2020,P3,Diverse,0.242434003,0.271199009,,,,
5/2/2020,P4,Diverse,0.226664081,0.310858789,,,,
5/3/2020,P1,Conventional,0.205549115,0.281174472,,,,
5/3/2020,P2,Conventional,0.216657813,0.270587536,,,,
5/3/2020,P3,Diverse,0.237443808,0.271421727,,,,
5/3/2020,P4,Diverse,0.221690209,0.310240219,,,,
5/4/2020,P1,Conventional,0.187827621,0.279541758,,,,
5/4/2020,P2,Conventional,0.2041626,0.269596033,,,,
5/4/2020,P3,Diverse,0.220577407,0.270936484,,,,
5/4/2020,P4,Diverse,0.206009237,0.309086364,,,,
5/5/2020,P1,Conventional,0.179064124,0.275984216,,,,
5/5/2020,P2,Conventional,0.198963147,0.266693028,,,,
5/5/2020,P3,Diverse,0.211038803,0.268238986,,,,
5/5/2020,P4,Diverse,0.197598714,0.305176175,,,,
5/6/2020,P1,Conventional,0.174257814,0.274945559,,,,
5/6/2020,P2,Conventional,0.195523446,0.265976687,,,,
5/6/2020,P3,Diverse,0.206838179,0.267904673,,,,
5/6/2020,P4,Diverse,0.193806945,0.3046111,,,,
5/7/2020,P1,Conventional,0.168831623,0.273713369,,,,
5/7/2020,P2,Conventional,0.190786678,0.265207951,,,,
5/7/2020,P3,Diverse,0.198650499,0.267329341,,,,
5/7/2020,P4,Diverse,0.18620999,0.303016029,,,,
5/8/2020,P1,Conventional,0.16291338,0.270458515,,,,
5/8/2020,P2,Conventional,0.185874561,0.262595572,,,,
5/8/2020,P3,Diverse,0.191408652,0.264609741,,,,
5/8/2020,P4,Diverse,0.179359404,0.298891669,,,,
5/9/2020,P1,Conventional,0.160188551,0.26718061,,,,
5/9/2020,P2,Conventional,0.183518321,0.259842471,,,,
5/9/2020,P3,Diverse,0.18701171,0.261504783,,,,
5/9/2020,P4,Diverse,0.17599526,0.29517912,,,,
5/10/2020,P1,Conventional,0.160696761,0.265461841,,,,
5/10/2020,P2,Conventional,0.18559847,0.258411736,,,,
5/10/2020,P3,Diverse,0.18749793,0.259911868,,,,
5/10/2020,P4,Diverse,0.176607914,0.292916919,,,,
5/11/2020,P1,Conventional,0.198758384,0.268779414,,,,
5/11/2020,P2,Conventional,0.217064722,0.259194544,,,,
5/11/2020,P3,Diverse,0.212837119,0.262412198,,,,
5/11/2020,P4,Diverse,0.210249094,0.293698485,,,,
5/12/2020,P1,Conventional,0.19379824,0.271356443,,,,
5/12/2020,P2,Conventional,0.210082823,0.259911675,,,,
5/12/2020,P3,Diverse,0.21786886,0.261336106,,,,
5/12/2020,P4,Diverse,0.215985887,0.294568781,,,,
5/13/2020,P1,Conventional,0.185239956,0.271542979,,,,
5/13/2020,P2,Conventional,0.20283598,0.260410063,,,,
5/13/2020,P3,Diverse,0.213175376,0.262263775,,,,
5/13/2020,P4,Diverse,0.20882291,0.2970139,,,,
5/14/2020,P1,Conventional,0.181000778,0.272694314,,,,
5/14/2020,P2,Conventional,0.198720119,0.262350478,,,,
5/14/2020,P3,Diverse,0.207862332,0.264498371,,,,
5/14/2020,P4,Diverse,0.201099615,0.299781444,,,,
5/15/2020,P1,Conventional,0.204686297,0.273718021,,,,
5/15/2020,P2,Conventional,0.21697946,0.263110146,,,,
5/15/2020,P3,Diverse,0.222304888,0.265827505,,,,
5/15/2020,P4,Diverse,0.219589305,0.301633391,,,,
5/16/2020,P1,Conventional,0.20822904,0.278037226,,,,
5/16/2020,P2,Conventional,0.222012226,0.266337119,,,,
5/16/2020,P3,Diverse,0.232079993,0.268728471,,,,
5/16/2020,P4,Diverse,0.226633373,0.305586727,,,,
5/17/2020,P1,Conventional,0.193350472,0.279452819,,,,
5/17/2020,P2,Conventional,0.210864437,0.26789301,,,,
5/17/2020,P3,Diverse,0.221376665,0.270193214,,,,
5/17/2020,P4,Diverse,0.210348262,0.307361922,,,,
5/18/2020,P1,Conventional,0.256817918,0.294041453,,,,
5/18/2020,P2,Conventional,0.272525171,0.283133103,,,,
5/18/2020,P3,Diverse,0.276401861,0.286499547,,,,
5/18/2020,P4,Diverse,0.269364029,0.333522357,,,,
5/19/2020,P1,Conventional,0.231774833,0.293871574,,,,
5/19/2020,P2,Conventional,0.244740534,0.288381152,,,,
5/19/2020,P3,Diverse,0.264153577,0.283081922,,,,
5/19/2020,P4,Diverse,0.253594646,0.330062774,,,,
5/20/2020,P1,Conventional,0.209881044,0.291372174,,,,
5/20/2020,P2,Conventional,0.226107688,0.283250422,,,,
5/20/2020,P3,Diverse,0.246091913,0.281004298,,,,
5/20/2020,P4,Diverse,0.233273075,0.323581769,,,,
5/21/2020,P1,Conventional,0.198838722,0.291073428,,,,
5/21/2020,P2,Conventional,0.218835034,0.282272511,,,,
5/21/2020,P3,Diverse,0.232668707,0.280753517,,,,
5/21/2020,P4,Diverse,0.213844485,0.321554793,,,,
5/22/2020,P1,Conventional,,,,,,
5/22/2020,P2,Conventional,,,,,,
5/22/2020,P3,Diverse,0.223690743,0.281840647,,,,
5/22/2020,P4,Diverse,0.200109027,0.320976838,,,,
5/23/2020,P1,Conventional,,,,,,
5/23/2020,P2,Conventional,,,,,,
5/23/2020,P3,Diverse,0.212396498,0.282176901,,,,
5/23/2020,P4,Diverse,0.188913218,0.31837269,,,,
5/24/2020,P1,Conventional,,,,,,
5/24/2020,P2,Conventional,,,,,,
5/24/2020,P3,Diverse,0.200554072,0.281596724,,,,
5/24/2020,P4,Diverse,0.176527334,0.314244146,,,,
5/25/2020,P1,Conventional,,,,,,
5/25/2020,P2,Conventional,,,,,,
5/25/2020,P3,Diverse,0.189619926,0.279958265,,,,
5/25/2020,P4,Diverse,0.16646618,0.309992837,,,,
5/26/2020,P1,Conventional,0.281141911,0.325719216,,,,
5/26/2020,P2,Conventional,0.210447752,0.364600653,,,,
5/26/2020,P3,Diverse,0.177105299,0.277110713,,,,
5/26/2020,P4,Diverse,0.154396691,0.304698364,,,,
5/27/2020,P1,Conventional,0.278316437,0.327262199,,,,
5/27/2020,P2,Conventional,0.207783406,0.366605201,,,,
5/27/2020,P3,Diverse,0.165279853,0.271768231,,,,
5/27/2020,P4,Diverse,0.143701558,0.295892681,,,,
5/28/2020,P1,Conventional,0.280107803,0.326467446,,,,
5/28/2020,P2,Conventional,0.217845961,0.366085471,,,,
5/28/2020,P3,Diverse,0.160949359,0.267849385,,,,
5/28/2020,P4,Diverse,0.140561833,0.290971762,,,,
5/29/2020,P1,Conventional,0.308207572,0.330624476,,,,
5/29/2020,P2,Conventional,0.25780767,0.365305306,,,,
5/29/2020,P3,Diverse,0.187981537,0.266658455,,,,
5/29/2020,P4,Diverse,0.178347331,0.290061914,,,,
5/30/2020,P1,Conventional,0.315448628,0.329317674,,,,
5/30/2020,P2,Conventional,0.259081788,0.360947921,,,,
5/30/2020,P3,Diverse,0.211839064,0.263408608,,,,
5/30/2020,P4,Diverse,0.207122936,0.286644863,,,,
5/31/2020,P1,Conventional,0.294353928,0.321439645,,,,
5/31/2020,P2,Conventional,0.227823664,0.354829021,,,,
5/31/2020,P3,Diverse,0.200140153,0.259512678,,,,
5/31/2020,P4,Diverse,0.190517254,0.282269383,,,,
6/1/2020,P1,Conventional,0.281009955,0.319321546,,,,
6/1/2020,P2,Conventional,0.211862296,0.353570609,,,,
6/1/2020,P3,Diverse,0.186343856,0.257028322,,,,
6/1/2020,P4,Diverse,0.173089311,0.279418743,,,,
6/2/2020,P1,Conventional,0.27864335,0.322013024,,,,
6/2/2020,P2,Conventional,0.213061643,0.357658268,,,,
6/2/2020,P3,Diverse,0.17714874,0.257131481,,,,
6/2/2020,P4,Diverse,0.162083484,0.279557878,,,,
6/3/2020,P1,Conventional,0.282664036,0.325970099,,,,
6/3/2020,P2,Conventional,0.223918958,0.362343255,,,,
6/3/2020,P3,Diverse,0.17294752,0.258446132,,,,
6/3/2020,P4,Diverse,0.159339424,0.280695204,,,,
6/4/2020,P1,Conventional,0.27900959,0.326540054,,,,
6/4/2020,P2,Conventional,0.216045233,0.36288447,,,,
6/4/2020,P3,Diverse,0.166172684,0.255986523,,,,
6/4/2020,P4,Diverse,0.15289855,0.276560972,,,,
6/5/2020,P1,Conventional,0.275285588,0.329655411,,,,
6/5/2020,P2,Conventional,0.213286457,0.366453181,,,,
6/5/2020,P3,Diverse,0.158339228,0.253055376,,,,
6/5/2020,P4,Diverse,0.143547744,0.271407896,,,,
6/6/2020,P1,Conventional,0.26670683,0.330644538,,,,
6/6/2020,P2,Conventional,0.207627004,0.367488271,,,,
6/6/2020,P3,Diverse,0.149740646,0.248548812,,,,
6/6/2020,P4,Diverse,0.13534869,0.264172663,,,,
6/7/2020,P1,Conventional,0.257459255,0.327808811,,,,
6/7/2020,P2,Conventional,0.20179502,0.364525954,,,,
